Date,Time,TimeUTC,Latitude,Longitude,WxCond,Roadtype,Light,Fatalities,Injuries,County,totalindex,radarmode
1/24/2014 0:00,2004,2504,41.33182493,-85.85175601,BLOWING SAND/SOIL/SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,2211,c
1/24/2014 0:00,2033,2533,41.20534762,-85.89705658,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2213,c
1/24/2014 0:00,2106,2606,41.43113419,-85.84685823,BLOWING SAND/SOIL/SNOW,STATE ROAD,DARK (NOT LIGHTED),0,1,Kosciusko,2216,c
1/24/2014 0:00,2242,2742,41.23888,-85.815344,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,1,Kosciusko,2219,c
1/24/2014 0:00,2315,2815,41.10744858,-85.94625381,BLOWING SAND/SOIL/SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2220,c
1/24/2014 0:00,2320,2820,41.3098206,-85.71512,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2221,c
1/25/2014 0:00,327,827,41.42229997,-85.7574488,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,2229,c
1/25/2014 0:00,444,944,41.08815002,-85.83495711,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2231,c
1/25/2014 0:00,933,1433,41.23888,-85.815344,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2238,c
1/25/2014 0:00,942,1442,41.24342019,-86.04859472,BLOWING SAND/SOIL/SNOW,STATE ROAD,DAYLIGHT,0,1,Kosciusko,2240,c
1/25/2014 0:00,1108,1608,41.16827318,-85.87964151,BLOWING SAND/SOIL/SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,2252,c
1/25/2014 0:00,1234,1734,41.10025511,-85.892848,BLOWING SAND/SOIL/SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,2262,c
1/25/2014 0:00,1419,1919,41.28481257,-85.84359509,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,2267,c
1/25/2014 0:00,1618,2118,41.36618248,-85.85497501,BLOWING SAND/SOIL/SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,2278,c
1/25/2014 0:00,1622,2122,41.07458105,-85.71814585,BLOWING SAND/SOIL/SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,2280,c
1/26/2014 0:00,917,1417,41.11569977,-85.89305114,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,2299,c
1/26/2014 0:00,1344,1844,41.240048,-85.840496,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2303,c
1/27/2014 0:00,553,1053,41.26273407,-85.78045654,BLOWING SAND/SOIL/SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2321,c
1/27/2014 0:00,629,1129,41.1836,-85.83872,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2325,c
1/27/2014 0:00,1301,1801,41.09380257,-85.91398742,BLOWING SAND/SOIL/SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,2355,c
1/27/2014 0:00,1522,2022,41.217136,-85.885712,BLOWING SAND/SOIL/SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,2362,c
1/27/2014 0:00,1647,2147,41.227888,-85.885904,BLOWING SAND/SOIL/SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2372,c
1/30/2014 0:00,1400,1900,41.42801173,-85.84928991,SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,2399,c
1/30/2014 0:00,1726,2226,41.24985931,-85.82356387,SNOW,LOCAL/CITY ROAD,DAWN/DUSK,0,0,Kosciusko,2409,c
1/30/2014 0:00,1927,2427,41.06823067,-85.89235495,SNOW,STATE ROAD,DARK (LIGHTED),0,0,Kosciusko,2418,c
1/30/2014 0:00,2024,2524,41.238048,-85.79928,SNOW,COUNTY ROAD,DARK (LIGHTED),0,0,Kosciusko,2420,c
1/31/2014 0:00,1343,1843,41.2270177,-85.81465552,SNOW,UNKNOWN,DAYLIGHT,0,0,Kosciusko,2429,c
1/31/2014 0:00,1657,2157,41.217136,-85.885712,SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,2434,c
1/31/2014 0:00,1804,2304,41.42784345,-85.75290824,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,2436,c
1/31/2014 0:00,1907,2407,41.38076494,-85.68240356,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2442,c
1/31/2014 0:00,2120,2620,41.42789638,-85.84925961,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2449,c
1/31/2014 0:00,2151,2651,41.42758191,-85.75267332,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,2450,c
1/31/2014 0:00,2210,2710,41.308832,-85.691072,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2451,c
1/31/2014 0:00,2345,2845,41.204512,-85.705424,SNOW,US ROUTE,DARK (NOT LIGHTED),0,0,Kosciusko,2453,c
2/1/2014 0:00,653,1153,41.42151907,-85.8102089,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2461,c
2/1/2014 0:00,1900,2400,41.27155685,-85.85590362,SNOW,UNKNOWN,DARK (LIGHTED),0,0,Kosciusko,2499,c
2/1/2014 0:00,2240,2740,41.08786336,-85.74362527,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2506,c
2/2/2014 0:00,57,557,41.20739563,-85.72023425,SNOW,US ROUTE,DARK (LIGHTED),0,0,Kosciusko,2507,c
2/2/2014 0:00,423,923,41.402656,-85.743552,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2508,c
2/2/2014 0:00,1723,2223,41.379392,-85.711232,SNOW,COUNTY ROAD,DAWN/DUSK,0,0,Kosciusko,2509,c
2/4/2014 0:00,220,720,41.42645649,-85.75168261,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2514,c
2/4/2014 0:00,1826,2326,41.378224,-85.78488856,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2518,c
2/4/2014 0:00,1900,2400,41.38776857,-85.69730998,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2519,c
2/5/2014 0:00,47,547,41.238144,-85.857856,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,2522,c
2/5/2014 0:00,500,1000,41.26287669,-85.84623664,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2526,c
2/5/2014 0:00,644,1144,41.192752,-85.67192,SNOW,US ROUTE,DARK (NOT LIGHTED),0,0,Kosciusko,2534,c
2/5/2014 0:00,1118,1618,41.23449974,-85.80673978,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2555,c
2/5/2014 0:00,1207,1707,41.23519834,-85.86422882,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2564,c
2/5/2014 0:00,1406,1906,41.22321032,-85.79706966,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2568,c
2/5/2014 0:00,1439,1939,41.426848,-85.963632,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,2571,c
2/5/2014 0:00,1500,2000,41.244064,-85.852624,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2572,c
2/5/2014 0:00,1624,2124,41.17400744,-85.97100221,SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,2573,c
2/6/2014 0:00,1352,1852,41.175552,-85.877264,SNOW,STATE ROAD,DAWN/DUSK,0,0,Kosciusko,2584,c
2/6/2014 0:00,1953,2453,41.247824,-85.91088,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2587,c
2/7/2014 0:00,22,522,41.30044481,-85.75348401,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2588,na
2/8/2014 0:00,750,1250,41.284528,-85.85344,SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,2592,c
2/8/2014 0:00,1120,1620,41.31747779,-85.84401239,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,2596,c
2/8/2014 0:00,1328,1828,41.4220266,-85.75523823,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2600,c
2/8/2014 0:00,1348,1848,41.14506763,-85.84823034,SNOW,COUNTY ROAD,DAYLIGHT,0,2,Kosciusko,2601,c
2/8/2014 0:00,1500,2000,41.33920703,-85.96654876,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,2607,c
2/8/2014 0:00,1600,2100,41.24191662,-85.8588805,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2611,c
2/8/2014 0:00,1616,2116,41.22358704,-85.79727696,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2613,c
2/8/2014 0:00,1646,2146,41.2612,-85.837744,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2617,c
2/8/2014 0:00,1714,2214,41.09360886,-85.94248962,SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,2620,c
2/8/2014 0:00,2110,2610,41.28210745,-86.04692577,SNOW,US ROUTE,DARK (NOT LIGHTED),0,0,Kosciusko,2637,c
2/9/2014 0:00,530,1030,41.182832,-85.87424,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2651,c
2/9/2014 0:00,805,1305,41.260784,-85.97552,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2653,c
2/9/2014 0:00,1031,1531,41.227312,-85.84784,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2661,c
2/10/2014 0:00,711,1211,41.30867028,-85.70292954,SNOW,COUNTY ROAD,DAWN/DUSK,0,0,Kosciusko,2669,c
2/15/2014 0:00,816,1316,41.23198103,-85.80398238,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2696,c
2/17/2014 0:00,1035,1535,41.35377718,-85.85464196,BLOWING SAND/SOIL/SNOW,STATE ROAD,DAYLIGHT,0,1,Kosciusko,2708,c
2/18/2014 0:00,716,1216,41.1569807,-85.88400767,BLOWING SAND/SOIL/SNOW,STATE ROAD,DAWN/DUSK,0,0,Kosciusko,2746,c
2/26/2014 0:00,800,1300,41.42917708,-85.75417482,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,2772,c
12/17/2014 0:00,1033,1533,41.239104,-85.852832,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2880,c
12/17/2014 0:00,1410,1910,41.39990024,-85.72085939,SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,2881,c
12/17/2014 0:00,1424,1924,41.401296,-85.740528,SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,2882,c
12/17/2014 0:00,1524,2024,41.40776343,-85.75694276,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,2883,c
12/18/2014 0:00,1259,1759,41.2380348,-85.82771056,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2886,p
1/4/2015 0:00,1436,1936,41.27155685,-85.85590363,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2910,c
1/4/2015 0:00,1653,2153,41.2036,-85.806608,SNOW,COUNTY ROAD,DAWN/DUSK,0,0,Kosciusko,2918,c
1/4/2015 0:00,1709,2209,41.26366004,-85.84239967,SNOW,LOCAL/CITY ROAD,DAWN/DUSK,0,0,Kosciusko,2923,c
1/4/2015 0:00,1717,2217,41.24805026,-85.88665009,SNOW,COUNTY ROAD,DAWN/DUSK,0,0,Kosciusko,2926,c
1/4/2015 0:00,1717,2217,41.25924854,-85.85266277,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,2927,c
1/4/2015 0:00,1756,2256,41.272144,-86.013216,BLOWING SAND/SOIL/SNOW,US ROUTE,DARK (NOT LIGHTED),0,3,Kosciusko,2933,c
1/4/2015 0:00,1834,2334,41.235168,-85.852832,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,2938,c
1/4/2015 0:00,1920,2420,41.41063841,-85.89029694,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,1,Kosciusko,2945,c
1/4/2015 0:00,2210,2710,41.18032932,-85.88181003,BLOWING SAND/SOIL/SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2951,c
1/6/2015 0:00,350,850,41.42121355,-86.0011594,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2975,c
1/6/2015 0:00,450,950,41.20651969,-85.80661967,SNOW,LOCAL/CITY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2977,c
1/6/2015 0:00,517,1017,41.26506677,-85.96925111,SNOW,US ROUTE,DARK (NOT LIGHTED),0,1,Kosciusko,2981,c
1/6/2015 0:00,554,1054,41.072464,-85.834896,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,2982,c
1/6/2015 0:00,724,1224,41.26056,-85.969536,SNOW,COUNTY ROAD,DAWN/DUSK,0,0,Kosciusko,2985,c
1/6/2015 0:00,843,1343,41.23448,-85.806704,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,2993,c
1/6/2015 0:00,1326,1826,41.21613535,-85.80916852,BLOWING SAND/SOIL/SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3009,c
1/7/2015 0:00,708,1208,41.18180276,-85.8742969,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3042,c
1/7/2015 0:00,800,1300,41.34005336,-85.85429587,BLOWING SAND/SOIL/SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,3049,c
1/7/2015 0:00,957,1457,41.18180276,-85.8742969,SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,3062,c
1/7/2015 0:00,1111,1611,41.16560702,-85.88047299,SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,3078,c
1/7/2015 0:00,1150,1650,41.31688,-85.692816,SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,3083,c
1/7/2015 0:00,1231,1731,41.23816687,-85.85287735,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3089,c
1/7/2015 0:00,1314,1814,41.24176,-85.834464,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,1,Kosciusko,3100,c
1/7/2015 0:00,1522,2022,41.275568,-86.0372,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,3126,c
1/7/2015 0:00,1611,2111,41.21402326,-85.80209354,BLOWING SAND/SOIL/SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3134,c
1/7/2015 0:00,1619,2119,41.23720403,-85.85316582,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3135,c
1/7/2015 0:00,1748,2248,41.07507188,-85.70124012,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3155,c
1/7/2015 0:00,1836,2336,41.4312979,-85.75348403,SNOW,STATE ROAD,DARK (LIGHTED),0,0,Kosciusko,3161,c
1/7/2015 0:00,1840,2340,41.238032,-85.827456,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,3162,c
1/7/2015 0:00,2058,2558,41.320944,-85.853856,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3168,c
1/8/2015 0:00,550,1050,41.42664,-85.982448,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3183,c
1/8/2015 0:00,1513,2013,41.262848,-85.852544,SNOW,STATE ROAD,DAYLIGHT,0,2,Kosciusko,3204,c
1/8/2015 0:00,1641,2141,41.17927162,-85.87450382,SNOW,STATE ROAD,DAWN/DUSK,0,1,Kosciusko,3217,c
1/8/2015 0:00,1646,2146,41.241184,-85.858464,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3219,c
1/8/2015 0:00,1659,2159,41.07775116,-85.83508968,SNOW,COUNTY ROAD,DAWN/DUSK,0,0,Kosciusko,3222,c
1/8/2015 0:00,1725,2225,41.241824,-85.845344,SNOW,LOCAL/CITY ROAD,DAWN/DUSK,0,0,Kosciusko,3228,c
1/8/2015 0:00,1744,2244,41.20600204,-85.71136557,SNOW,US ROUTE,DAWN/DUSK,0,0,Kosciusko,3229,c
1/8/2015 0:00,1902,2402,41.239104,-85.852832,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,3235,c
1/9/2015 0:00,59,559,41.40634845,-86.00088003,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3246,c
1/9/2015 0:00,100,600,41.32621002,-85.80538851,BLOWING SAND/SOIL/SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3247,c
1/9/2015 0:00,200,700,41.35048648,-85.70991251,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3248,c
1/9/2015 0:00,624,1124,41.10533376,-85.89291795,BLOWING SAND/SOIL/SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3264,c
1/9/2015 0:00,819,1319,41.236304,-85.663632,BLOWING SAND/SOIL/SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,3276,c
1/9/2015 0:00,902,1402,41.04827913,-85.70400096,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,3286,c
1/9/2015 0:00,932,1432,41.30048798,-85.85432166,BLOWING SAND/SOIL/SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,3294,c
1/9/2015 0:00,933,1433,41.42694047,-85.84997451,BLOWING SAND/SOIL/SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,3295,c
1/9/2015 0:00,1049,1549,41.262848,-85.852544,BLOWING SAND/SOIL/SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,3306,c
1/9/2015 0:00,1101,1601,41.262848,-85.852544,BLOWING SAND/SOIL/SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,3308,c
1/9/2015 0:00,1249,1749,41.25174021,-85.9983203,SNOW,COUNTY ROAD,UNKNOWN,0,0,Kosciusko,3321,c
1/9/2015 0:00,1250,1750,41.42842665,-85.84905179,BLOWING SAND/SOIL/SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,3322,c
1/9/2015 0:00,2241,2741,41.308512,-85.710208,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3351,c
1/10/2015 0:00,1604,2104,41.210704,-85.838112,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,3364,c
1/11/2015 0:00,1654,2154,41.227568,-85.818736,SNOW,UNKNOWN,UNKNOWN,0,0,Kosciusko,3371,c
1/11/2015 0:00,2023,2523,41.239189,-85.82711,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,3380,c
1/11/2015 0:00,2100,2600,41.23450089,-85.80675696,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3381,c
1/11/2015 0:00,2202,2702,41.31270864,-85.85373684,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3386,c
1/12/2015 0:00,318,818,41.36533584,-85.70156931,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3390,p
1/12/2015 0:00,437,937,41.22603257,-85.79429849,SNOW,US ROUTE,DARK (NOT LIGHTED),0,0,Kosciusko,3391,p
1/12/2015 0:00,552,1052,41.25960159,-85.8675903,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,3394,c
1/12/2015 0:00,653,1153,41.246704,-85.823216,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,1,Kosciusko,3395,c
1/12/2015 0:00,703,1203,41.26322512,-85.83968114,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3396,c
1/12/2015 0:00,720,1220,41.199584,-85.748032,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3398,c
1/12/2015 0:00,759,1259,41.23777295,-85.81995643,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,3401,c
1/12/2015 0:00,808,1308,41.2352,-85.862064,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3402,c
1/12/2015 0:00,928,1428,41.40592957,-85.8529663,SNOW,UNKNOWN,DAYLIGHT,0,0,Kosciusko,3406,c
1/12/2015 0:00,1100,1600,41.24167465,-85.88160427,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3408,c
1/12/2015 0:00,2129,2629,41.245056,-85.850048,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3414,c
1/14/2015 0:00,700,1200,41.144912,-85.807584,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3420,c
1/14/2015 0:00,710,1210,41.23498341,-85.87177071,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,3421,c
1/25/2015 0:00,1544,2044,41.33172618,-85.85355095,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3437,c
1/25/2015 0:00,1632,2132,41.2036,-85.806608,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,3443,c
1/25/2015 0:00,1645,2145,41.26538851,-85.84114235,SNOW,COUNTY ROAD,DAWN/DUSK,0,0,Kosciusko,3447,c
1/25/2015 0:00,1734,2234,41.16219975,-85.83889802,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,3456,c
1/29/2015 0:00,2254,2754,41.308704,-85.701376,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3482,c
2/1/2015 0:00,542,1042,41.23310171,-85.85666678,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,3503,c
2/1/2015 0:00,717,1217,41.28457284,-86.05368758,SNOW,US ROUTE,DAWN/DUSK,0,0,Kosciusko,3506,c
2/1/2015 0:00,819,1319,41.323296,-85.75904,SNOW,COUNTY ROAD,DAWN/DUSK,0,0,Kosciusko,3509,c
2/1/2015 0:00,839,1339,41.23643026,-85.80907993,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3510,c
2/1/2015 0:00,1206,1706,41.227616,-85.81648,BLOWING SAND/SOIL/SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3526,c
2/1/2015 0:00,1344,1844,41.15605236,-85.71493645,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,3537,c
2/1/2015 0:00,1522,2022,41.24480512,-85.823696,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3542,c
2/1/2015 0:00,1609,2109,41.215296,-85.807344,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,3547,c
2/1/2015 0:00,1633,2133,41.17087173,-85.94751739,SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,3551,c
2/2/2015 0:00,13,513,41.4265584,-86.03025275,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3563,c
2/2/2015 0:00,1738,2238,41.238048,-85.828912,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3575,c
2/3/2015 0:00,1838,2338,41.38630217,-85.70205585,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3589,c
2/3/2015 0:00,1840,2340,41.27022006,-85.85282005,SNOW,LOCAL/CITY ROAD,DARK (LIGHTED),0,0,Kosciusko,3590,c
2/3/2015 0:00,2230,2730,41.30842525,-85.82453016,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3601,c
2/4/2015 0:00,1452,1952,41.23371989,-85.85149973,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3623,c
2/4/2015 0:00,1455,1955,41.18882416,-85.88486818,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,3625,c
2/4/2015 0:00,1530,2030,41.207728,-85.868592,SNOW,STATE ROAD,DAYLIGHT,0,0,Kosciusko,3642,c
2/4/2015 0:00,1612,2112,41.214976,-85.756288,SNOW,US ROUTE,DAYLIGHT,0,0,Kosciusko,3656,c
2/4/2015 0:00,1614,2114,41.23602994,-85.8199941,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3657,c
2/4/2015 0:00,1620,2120,41.2352,-85.862064,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3659,c
2/4/2015 0:00,1621,2121,41.235312,-85.835696,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3660,c
2/4/2015 0:00,1636,2136,41.23888,-85.815344,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3664,c
2/4/2015 0:00,1641,2141,41.25014073,-85.85255887,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,1,Kosciusko,3665,c
2/4/2015 0:00,1727,2227,41.254352,-85.849808,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3671,c
2/4/2015 0:00,1803,2303,41.2938422,-85.70989598,SNOW,COUNTY ROAD,DAWN/DUSK,0,0,Kosciusko,3676,c
2/4/2015 0:00,2030,2530,41.14629974,-85.74641938,SNOW,COUNTY ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3686,c
2/4/2015 0:00,2154,2654,41.19228795,-85.67020986,SNOW,US ROUTE,DARK (NOT LIGHTED),0,0,Kosciusko,3692,c
2/4/2015 0:00,2323,2823,41.20662331,-85.71471947,SNOW,US ROUTE,DARK (LIGHTED),0,0,Kosciusko,3695,c
2/5/2015 0:00,715,1215,41.25848,-85.871632,SNOW,COUNTY ROAD,DAWN/DUSK,0,0,Kosciusko,3701,c
2/12/2015 0:00,905,1405,41.29611008,-85.84363013,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,3722,c
2/12/2015 0:00,956,1456,41.24103498,-85.85827576,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3727,c
2/12/2015 0:00,1027,1527,41.23293304,-85.79962158,SNOW,LOCAL/CITY ROAD,DAYLIGHT,0,0,Kosciusko,3729,c
2/12/2015 0:00,1034,1534,41.07202911,-85.88065338,BLOWING SAND/SOIL/SNOW,COUNTY ROAD,DAYLIGHT,0,1,Kosciusko,3730,c
2/13/2015 0:00,1802,2302,41.29168919,-85.85968538,SNOW,COUNTY ROAD,DAWN/DUSK,0,0,Kosciusko,3748,c
2/13/2015 0:00,1811,2311,41.29270988,-85.71755055,SNOW,COUNTY ROAD,DAYLIGHT,0,0,Kosciusko,3749,c
2/13/2015 0:00,1921,2421,41.27155685,-85.85590362,SNOW,UNKNOWN,DARK (LIGHTED),0,0,Kosciusko,3757,c
2/13/2015 0:00,2148,2648,41.30591197,-85.75673675,SNOW,COUNTY ROAD,DARK (LIGHTED),0,0,Kosciusko,3760,c
2/14/2015 0:00,648,1148,41.36427304,-85.85491408,SNOW,STATE ROAD,DARK (NOT LIGHTED),0,0,Kosciusko,3765,c
